[00:00:11] [Server thread/WARN]: A11y_UwU moved wrongly!
[00:04:33] [Server thread/WARN]: A11y_UwU moved too quickly! -3.699397040389231,8.867098785230667,15.431827979388544
[00:05:03] [Server thread/WARN]: Fetching packet for removed entity class_1542['Air'/131118, l='ServerLevel[world]', x=-462.17, y=76.00, z=287.75]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158825, l='ServerLevel[world]', x=-251.33, y=118.57, z=-270.42]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158825, l='ServerLevel[world]', x=-251.33, y=118.57, z=-270.42]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158825, l='ServerLevel[world]', x=-251.33, y=118.57, z=-270.42]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158826, l='ServerLevel[world]', x=-251.30, y=121.38, z=-271.48]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158826, l='ServerLevel[world]', x=-251.30, y=121.38, z=-271.48]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158826, l='ServerLevel[world]', x=-251.30, y=121.38, z=-271.48]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158828, l='ServerLevel[world]', x=-251.28, y=113.53, z=-271.66]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158828, l='ServerLevel[world]', x=-251.28, y=113.53, z=-271.66]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158828, l='ServerLevel[world]', x=-251.28, y=113.53, z=-271.66]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158841, l='ServerLevel[world]', x=-251.41, y=120.47, z=-277.55]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158841, l='ServerLevel[world]', x=-251.41, y=120.47, z=-277.55]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158841, l='ServerLevel[world]', x=-251.41, y=120.47, z=-277.55]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158844, l='ServerLevel[world]', x=-251.69, y=119.52, z=-285.57]
[01:06:22] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158844, l='ServerLevel[world]', x=-251.69, y=119.52, z=-285.57]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158905, l='ServerLevel[world]', x=-252.46, y=118.58, z=-264.42]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158905, l='ServerLevel[world]', x=-252.46, y=118.58, z=-264.42]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158908, l='ServerLevel[world]', x=-252.43, y=115.70, z=-267.43]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158908, l='ServerLevel[world]', x=-252.43, y=115.70, z=-267.43]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158919, l='ServerLevel[world]', x=-253.36, y=119.68, z=-277.31]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158919, l='ServerLevel[world]', x=-253.36, y=119.68, z=-277.31]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158921, l='ServerLevel[world]', x=-253.75, y=117.33, z=-277.72]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158921, l='ServerLevel[world]', x=-253.75, y=117.33, z=-277.72]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158922, l='ServerLevel[world]', x=-250.44, y=122.38, z=-284.74]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158922, l='ServerLevel[world]', x=-250.44, y=122.38, z=-284.74]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158922, l='ServerLevel[world]', x=-250.44, y=122.38, z=-284.74]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158926, l='ServerLevel[world]', x=-253.50, y=119.44, z=-283.58]
[01:06:27] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158926, l='ServerLevel[world]', x=-253.50, y=119.44, z=-283.58]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158980, l='ServerLevel[world]', x=-253.69, y=121.65, z=-272.30]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158980, l='ServerLevel[world]', x=-253.69, y=121.65, z=-272.30]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158982, l='ServerLevel[world]', x=-253.37, y=116.39, z=-272.57]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158982, l='ServerLevel[world]', x=-253.37, y=116.39, z=-272.57]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158991, l='ServerLevel[world]', x=-253.41, y=118.66, z=-279.46]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158991, l='ServerLevel[world]', x=-253.41, y=118.66, z=-279.46]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158992, l='ServerLevel[world]', x=-253.26, y=114.37, z=-278.34]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158992, l='ServerLevel[world]', x=-253.26, y=114.37, z=-278.34]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158993, l='ServerLevel[world]', x=-254.75, y=116.40, z=-279.51]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158993, l='ServerLevel[world]', x=-254.75, y=116.40, z=-279.51]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158996, l='ServerLevel[world]', x=-253.73, y=114.25, z=-285.25]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158996, l='ServerLevel[world]', x=-253.73, y=114.25, z=-285.25]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158997, l='ServerLevel[world]', x=-253.42, y=118.65, z=-283.54]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158997, l='ServerLevel[world]', x=-253.42, y=118.65, z=-283.54]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158998, l='ServerLevel[world]', x=-253.63, y=119.36, z=-282.70]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/158998, l='ServerLevel[world]', x=-253.63, y=119.36, z=-282.70]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159001, l='ServerLevel[world]', x=-253.73, y=119.52, z=-289.33]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159001, l='ServerLevel[world]', x=-253.73, y=119.52, z=-289.33]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159002, l='ServerLevel[world]', x=-253.69, y=113.58, z=-290.52]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159002, l='ServerLevel[world]', x=-253.69, y=113.58, z=-290.52]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159003, l='ServerLevel[world]', x=-253.70, y=117.26, z=-288.71]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159003, l='ServerLevel[world]', x=-253.70, y=117.26, z=-288.71]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159004, l='ServerLevel[world]', x=-252.47, y=122.28, z=-289.72]
[01:06:33] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159004, l='ServerLevel[world]', x=-252.47, y=122.28, z=-289.72]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159036, l='ServerLevel[world]', x=-255.45, y=115.58, z=-272.48]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159036, l='ServerLevel[world]', x=-255.45, y=115.58, z=-272.48]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159048, l='ServerLevel[world]', x=-255.66, y=117.28, z=-279.61]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159048, l='ServerLevel[world]', x=-255.66, y=117.28, z=-279.61]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159052, l='ServerLevel[world]', x=-252.31, y=122.28, z=-278.58]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159052, l='ServerLevel[world]', x=-252.31, y=122.28, z=-278.58]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159058, l='ServerLevel[world]', x=-254.32, y=118.57, z=-284.74]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159058, l='ServerLevel[world]', x=-254.32, y=118.57, z=-284.74]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159062, l='ServerLevel[world]', x=-254.64, y=118.43, z=-291.32]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159062, l='ServerLevel[world]', x=-254.64, y=118.43, z=-291.32]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159063, l='ServerLevel[world]', x=-253.29, y=121.57, z=-289.36]
[01:06:38] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159063, l='ServerLevel[world]', x=-253.29, y=121.57, z=-289.36]
[01:06:44] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159137, l='ServerLevel[world]', x=-255.38, y=116.66, z=-290.34]
[01:06:44] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159137, l='ServerLevel[world]', x=-255.38, y=116.66, z=-290.34]
[01:06:44] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159138, l='ServerLevel[world]', x=-255.33, y=114.33, z=-289.34]
[01:06:44] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159138, l='ServerLevel[world]', x=-255.33, y=114.33, z=-289.34]
[01:06:44] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159139, l='ServerLevel[world]', x=-256.67, y=117.49, z=-290.32]
[01:06:44] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159139, l='ServerLevel[world]', x=-256.67, y=117.49, z=-290.32]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159190, l='ServerLevel[world]', x=-256.36, y=120.60, z=-271.26]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159190, l='ServerLevel[world]', x=-256.36, y=120.60, z=-271.26]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159199, l='ServerLevel[world]', x=-256.69, y=119.56, z=-280.53]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159199, l='ServerLevel[world]', x=-256.69, y=119.56, z=-280.53]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159208, l='ServerLevel[world]', x=-255.54, y=122.36, z=-284.71]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159208, l='ServerLevel[world]', x=-255.54, y=122.36, z=-284.71]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159210, l='ServerLevel[world]', x=-256.35, y=118.47, z=-291.54]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159210, l='ServerLevel[world]', x=-256.35, y=118.47, z=-291.54]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159214, l='ServerLevel[world]', x=-257.48, y=118.52, z=-289.70]
[01:06:49] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159214, l='ServerLevel[world]', x=-257.48, y=118.52, z=-289.70]
[01:06:57] [Server thread/INFO]: One was fireballed by Ghast
[01:06:57] [Server thread/INFO]: One lost connection: Killed
[01:06:57] [Server thread/INFO]: One left the game
[01:07:20] [Server thread/INFO]: Two tried to swim in lava to escape Ghast
[01:07:20] [Server thread/INFO]: Two lost connection: Killed
[01:07:20] [Server thread/INFO]: Two left the game
[01:08:01] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159621, l='ServerLevel[world]', x=-258.73, y=117.31, z=-277.72]
[01:08:01] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159624, l='ServerLevel[world]', x=-255.72, y=122.58, z=-279.31]
[01:08:01] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159627, l='ServerLevel[world]', x=-257.48, y=117.51, z=-283.63]
[01:08:01] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159633, l='ServerLevel[world]', x=-257.61, y=117.59, z=-289.32]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159670, l='ServerLevel[world]', x=-258.48, y=119.75, z=-267.31]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159672, l='ServerLevel[world]', x=-258.33, y=119.37, z=-265.58]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159674, l='ServerLevel[world]', x=-257.57, y=121.44, z=-266.56]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159677, l='ServerLevel[world]', x=-259.71, y=117.52, z=-273.64]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159680, l='ServerLevel[world]', x=-258.28, y=120.35, z=-278.41]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159682, l='ServerLevel[world]', x=-258.27, y=115.42, z=-277.56]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159683, l='ServerLevel[world]', x=-257.75, y=113.43, z=-278.49]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159685, l='ServerLevel[world]', x=-258.61, y=121.37, z=-284.58]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159692, l='ServerLevel[world]', x=-258.58, y=119.39, z=-292.30]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159693, l='ServerLevel[world]', x=-257.47, y=112.53, z=-290.51]
[01:08:06] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159694, l='ServerLevel[world]', x=-257.40, y=122.67, z=-291.60]
[01:08:37] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159865, l='ServerLevel[world]', x=-260.59, y=115.47, z=-266.58]
[01:08:37] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159868, l='ServerLevel[world]', x=-258.31, y=113.50, z=-267.52]
[01:08:37] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159873, l='ServerLevel[world]', x=-254.67, y=113.39, z=-273.40]
[01:08:37] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159876, l='ServerLevel[world]', x=-260.43, y=116.63, z=-272.52]
[01:08:37] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159884, l='ServerLevel[world]', x=-260.65, y=116.54, z=-285.39]
[01:08:37] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159887, l='ServerLevel[world]', x=-259.54, y=114.47, z=-284.31]
[01:08:47] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159966, l='ServerLevel[world]', x=-260.43, y=119.55, z=-272.32]
[01:08:47] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159968, l='ServerLevel[world]', x=-256.50, y=112.54, z=-272.68]
[01:08:47] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159970, l='ServerLevel[world]', x=-261.32, y=117.62, z=-279.35]
[01:08:47] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159973, l='ServerLevel[world]', x=-260.59, y=115.54, z=-279.63]
[01:08:47] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/159979, l='ServerLevel[world]', x=-261.33, y=119.29, z=-289.42]
[01:08:55] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/160038, l='ServerLevel[world]', x=-261.53, y=120.27, z=-273.47]
[01:08:55] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/160039, l='ServerLevel[world]', x=-261.55, y=116.58, z=-271.58]
[01:08:55] [Server thread/WARN]: Fetching packet for removed entity class_1542['Netherrack'/160042, l='ServerLevel[world]', x=-261.33, y=121.69, z=-278.44]
